element,id,amenity,operator,brand,cash_in,opening_hours,target,cafe_300,restaurant_300,pharmacy_300,shop_300,bus_stop_300,cafe_500,restaurant_500,pharmacy_500,shop_500,bus_stop_500,poi_sum_300,poi_sum_500
node,12052800011.0,atm,АО «ТБанк»,Т-Банк,yes,,1,3,1,2,2,3,4,2,5,3,4,11,18
node,12059173927.0,atm,"ПАО ""АК БАРС"" БАНК",Ак Барс Банк,,Mo-Su 07:30-21:00,1,3,0,0,0,0,5,2,0,0,1,3,8
node,12059173935.0,atm,"ПАО ""АК БАРС"" БАНК",Ак Барс Банк,,24/7,1,2,1,0,2,2,6,1,0,3,6,7,16
node,12059173981.0,atm,"ПАО ""АК БАРС"" БАНК",Ак Барс Банк,,24/7,1,0,0,1,5,3,7,2,4,10,8,9,31
node,12087798225.0,atm,"ПАО ""МОСКОВСКИЙ КРЕДИТНЫЙ БАНК""",МКБ,,,1,2,1,0,0,2,10,6,1,6,7,5,30
node,12091583615.0,atm,АО «ТБанк»,Т-Банк,,24/7,1,7,2,3,6,2,18,12,4,8,4,20,46
node,12092080396.0,atm,АО «ТБанк»,Т-Банк,,,1,4,7,1,1,2,7,17,4,6,2,15,36
node,12109702701.0,atm,АО «ТБанк»,Т-Банк,,Mo-Su 08:00-22:00,1,3,0,0,2,2,3,0,0,2,4,7,9
node,12110020093.0,atm,,Criptamat,yes,,1,2,5,1,1,0,8,10,1,1,3,9,23
node,12110042007.0,atm,Открытие,Открытие,yes,,1,3,5,1,1,0,8,10,1,1,3,10,23
node,12110042008.0,atm,Уралсиб,Уралсиб,yes,,1,3,5,1,1,0,8,10,1,1,3,10,23
node,12159545258.0,atm,Банк ГПБ (АО),Газпромбанк,,,1,1,2,0,1,0,2,3,1,3,0,4,9
node,12159545259.0,atm,Банк ГПБ (АО),Газпромбанк,,,1,17,4,2,2,2,26,12,4,4,3,27,49
node,12159545260.0,atm,Банк ГПБ (АО),Газпромбанк,,,1,3,6,1,1,0,12,16,1,1,3,11,33
node,12159545261.0,atm,Банк ГПБ (АО),Газпромбанк,,,1,3,2,0,0,0,8,3,1,3,0,5,15
node,12160555349.0,atm,"ПАО ""Промсвязьбанк""",Промсвязьбанк,,,1,3,2,6,3,5,6,3,13,8,9,19,39
node,12188595915.0,atm,ПАО Сбербанк,Сбербанк,yes,,1,1,0,1,1,0,2,0,1,1,4,3,8
node,12219008731.0,atm,"АО ""Райффайзенбанк""",Райффайзен,,Mo-Su 09:00-21:00,1,9,1,1,0,4,14,3,3,5,6,15,31
node,12219274617.0,atm,ПАО Сбербанк,Сбербанк,,,1,7,0,2,3,0,9,1,5,6,1,12,22
node,12247899613.0,atm,Газпромбанк,Газпромбанк,,,1,3,4,0,0,1,7,12,0,1,4,8,24
node,12247899614.0,atm,Банк ГПБ (АО),Газпромбанк,,,1,2,4,0,3,2,7,11,0,5,11,11,34
node,12247899616.0,atm,Банк ГПБ (АО),Газпромбанк,,,1,3,11,0,0,4,5,19,4,5,5,18,38
node,12247899617.0,atm,Газпромбанк,Газпромбанк,,,1,7,12,4,3,3,9,18,7,6,5,29,45
node,12247899618.0,atm,Банк ГПБ (АО),Газпромбанк,,,1,1,4,0,1,3,3,16,1,4,7,9,31
node,12249069355.0,atm,Банк ГПБ (АО),Газпромбанк,,24/7,1,6,1,0,3,2,8,2,0,3,3,12,16
node,12249069356.0,atm,Банк ГПБ (АО),Газпромбанк,,,1,9,4,1,2,1,14,9,2,7,3,17,35
node,12254725438.0,atm,ПАО Сбербанк,Сбербанк,yes,,1,9,1,1,1,0,11,2,1,1,0,12,15
node,12297325201.0,atm,"АО ""Альфа-Банк""",Альфа-Банк,no,,1,1,0,3,3,2,1,1,4,5,3,9,14
node,12320154149.0,atm,Банк ВТБ (ПАО),,,06:00-01:00,1,0,0,3,3,6,1,1,6,10,10,12,28
node,12364450005.0,atm,Альфа-Банк,Альфа-Банк,yes,,1,1,0,2,1,2,1,0,3,4,6,6,14
node,12374189882.0,atm,,,,,1,0,1,1,3,0,1,1,3,5,1,5,11
node,12384774903.0,atm,,Райффайзен,,,1,2,0,2,2,2,2,0,2,4,3,8,11
node,12384774904.0,atm,,Т-Банк,,,1,2,0,2,2,2,2,0,2,4,4,8,12
node,12384774905.0,atm,,Сбербанк,,,1,2,0,2,2,2,2,0,2,4,4,8,12
node,12384774906.0,atm,Уралсиб,Уралсиб,,,1,2,0,2,2,2,2,0,2,4,3,8,11
node,12416547458.0,atm,Сбербанк,Сбербанк,,,1,2,2,2,2,3,4,3,6,6,9,11,28
node,12423028257.0,atm,Т-Банк,,,,1,1,0,2,2,0,1,1,3,5,3,5,13
node,12427081421.0,atm,Банк ВТБ (ПАО),ВТБ,,,1,0,0,1,0,7,2,1,2,0,11,8,16
node,12427081585.0,atm,,,,,1,0,0,1,0,7,2,1,2,0,10,8,15
node,12455820062.0,atm,БКС Премьер,,,,1,16,3,2,3,5,33,12,3,6,6,29,60
node,12498003798.0,atm,Цифра банк,,,Mo-Su 09:00-22:00,1,23,19,3,5,0,44,38,7,11,3,50,103
node,12498003799.0,atm,Цифра банк,,,Mo-Su 06:00-23:00,1,15,7,2,6,0,29,25,7,8,2,30,71
node,12498003800.0,atm,Цифра банк,,,24/7,1,7,2,0,1,6,11,5,0,1,11,16,28
node,12507307194.0,atm,,,,,1,4,5,1,1,0,9,13,1,3,0,11,26
node,12640673053.0,atm,Сбербанк,Сбербанк,yes,,1,0,1,0,1,3,0,2,2,3,4,5,11
node,12640673054.0,atm,Райффайзен,Райффайзен,yes,,1,0,1,0,1,2,0,2,2,3,4,4,11
node,12640673055.0,atm,,Тинькофф Банк,yes,,1,0,1,0,1,2,0,2,2,2,4,4,10
node,12640673056.0,atm,ВТБ,ВТБ,yes,,1,0,1,0,1,0,0,3,1,3,5,2,12
node,12640673057.0,atm,ВТБ,ВТБ,yes,,1,0,2,0,1,0,0,3,1,3,5,3,12
node,12655232198.0,atm,,,,24/7,1,6,3,0,1,1,17,15,4,4,2,11,42
node,12691191267.0,atm,Т-Банк,Тинькофф Банк,,Mo-Su 08:00-23:00,1,0,1,2,1,2,0,1,2,1,4,6,8
node,12691191268.0,atm,Сбербанк,Сбербанк,,,1,0,1,2,1,2,0,1,2,1,4,6,8
node,12769314364.0,atm,,Тинькофф Банк,,,1,7,2,0,1,5,9,2,4,3,8,15,26
node,12778632548.0,atm,ПАО Сбербанк,Сбербанк,,24/7,1,6,3,0,2,6,14,7,1,7,12,17,41
node,12778632549.0,atm,ПАО Сбербанк,Сбербанк,,24/7,1,6,3,0,2,6,14,7,1,7,12,17,41
node,12836648479.0,atm,Т-Банк,,,,1,3,8,3,1,4,6,8,7,5,4,19,30
node,12890486402.0,atm,Т-Банк,,,,1,4,1,4,3,2,4,1,5,5,3,14,18
node,12890524302.0,atm,МТС-Банк,,,,1,0,0,1,2,4,3,0,3,6,6,7,18
node,12890607201.0,atm,Т-Банк,,,,1,0,0,2,2,2,3,1,3,7,5,6,19
node,12901955205.0,atm,Сбербанк,Сбербанк,yes,,1,0,0,1,1,2,0,0,1,1,5,4,7
node,12902114581.0,atm,Сбербанк,Сбербанк,yes,06:00-23:00,1,2,2,1,2,2,6,2,3,5,3,9,19
node,12924840539.0,atm,Сбербанк,Сбербанк,,,1,0,0,2,5,3,0,0,3,6,4,10,13
node,12949311222.0,atm,Альфа-Банк,,yes,Mo-Su 08:00-23:00,1,1,5,1,1,3,5,22,2,3,5,11,37
node,12959236972.0,atm,,Т-Банк,,Mo-Su 08:00-23:00,1,0,0,1,1,0,0,0,3,1,2,2,6
node,12992192185.0,atm,RusBit,,,,1,5,10,5,3,2,10,19,6,7,4,25,46
node,13005982407.0,atm,Альфа-Банк,Альфа-Банк,,,1,1,0,1,1,6,1,0,2,3,7,9,13
node,13005983703.0,atm,Т-банк,Т-Банк,,,1,1,0,1,1,6,1,0,2,3,7,9,13
node,13030358995.0,atm,,Т-Банк,,,1,0,0,0,2,1,0,0,2,4,5,3,11
node,13034028933.0,atm,,Т-Банк,,,1,5,1,2,2,3,8,2,4,4,9,13,27
node,13038970716.0,atm,Сбербанк,Сбербанк,,,1,0,0,2,1,0,1,0,3,1,0,3,5
node,13039636460.0,atm,Сбербанк,Сбербанк,,,1,5,1,1,1,3,8,2,4,5,9,11,28
node,13084893962.0,atm,Сбербанк,Сбербанк,,,1,2,0,1,2,4,8,4,2,5,6,9,25
node,13084893967.0,atm,,Т-Банк,,,1,2,0,1,2,4,8,4,2,5,6,9,25
node,13092684339.0,atm,Россельхозбанк,Россельхозбанк,,,1,4,2,3,1,5,20,15,4,4,8,15,51
node,13092684366.0,atm,Московский кредитный банк,Московский кредитный банк,,,1,10,6,0,1,9,30,14,9,7,14,26,74
node,13136785399.0,atm,Сбербанк,Сбербанк,,,1,0,0,1,4,0,0,1,4,9,5,5,19
node,13157529301.0,atm,Сбербанк,,,24/7,1,3,0,1,2,3,3,0,3,5,4,9,15
node,13158969717.0,atm,Ozon банк,Ozon банк,yes,Mo-Su 10:00-22:00,1,1,0,1,1,6,1,0,2,3,7,9,13
node,13158969718.0,atm,Ozon банк,Ozon банк,yes,Mo-Sa 10:00-21:00; Su 09:00-21:00,1,1,0,1,4,3,1,0,4,8,10,9,23
node,13158969719.0,atm,Ozon банк,Ozon банк,yes,Mo-Su 09:00-21:00,1,18,10,3,3,1,31,24,4,7,2,35,68
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,1,0,0,0,0,1,1,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,2,0,0,1,0,2,2,3
,,,,,,,0,0,0,0,0,0,0,0,1,2,0,0,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,1,0,0,0,0,3,1,3
,,,,,,,0,0,0,0,0,2,0,0,0,0,4,2,4
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,1,1,0,1,2,2,1,6
,,,,,,,0,0,0,1,0,0,0,0,1,3,2,1,6
,,,,,,,0,0,0,0,2,0,0,0,1,2,0,2,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,1,1,0,0,0,3,1,4
,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,2,0,0,0,0,3,2,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,4,0,4
,,,,,,,0,0,0,0,0,2,0,0,0,0,4,2,4
,,,,,,,0,1,0,1,1,0,1,0,1,2,2,3,6
,,,,,,,0,0,0,0,0,0,1,0,1,2,0,0,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,1,0,0,0,3,2,0,0,0,4,4,6
,,,,,,,0,0,0,0,0,3,1,0,0,0,4,3,5
,,,,,,,0,0,0,0,0,3,0,0,0,0,4,3,4
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,1,0,1,0,0,1,1,3,2,5
,,,,,,,0,0,0,1,0,3,0,0,1,1,4,4,6
,,,,,,,0,0,0,0,0,2,0,0,1,2,6,2,9
,,,,,,,0,0,0,0,1,2,0,0,1,2,4,3,7
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,2,0,0,0,0,4,2,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,1,0,0,0,0,1,1,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,1,0,0,0,1,1,0,0,0,2,2,3
,,,,,,,0,0,0,0,0,0,0,0,0,1,2,0,3
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,,,,,0,0,0,0,1,2,0,0,1,2,4,3,7
,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,2
,,,,,,,0,0,0,2,3,2,1,0,2,5,2,7,10
,,,,,,,0,0,0,0,0,0,0,0,0,2,4,0,6
,,,,,,,0,0,0,0,1,2,0,0,0,2,5,3,7
,,,,,,,0,0,0,0,0,0,0,0,0,1,2,0,3
,,,,,,,0,0,1,0,1,3,0,1,1,3,7,5,12
,,,,,,,0,0,0,0,0,0,0,1,1,3,5,0,10
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,1,0,0,0,0,3,1,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,,,,,0,0,0,1,0,0,0,0,2,0,2,1,4
,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,,,,,0,0,0,1,0,0,0,0,1,0,0,1,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,3,0,0,0,1,6,3,7
,,,,,,,0,1,0,0,0,1,1,0,0,1,5,2,7
,,,,,,,0,0,0,0,1,2,1,0,1,2,4,3,8
,,,,,,,0,0,0,1,2,4,0,0,1,2,8,7,11
,,,,,,,0,0,1,0,0,2,1,1,1,1,3,3,7
,,,,,,,0,1,1,1,1,2,1,1,2,1,4,6,9
,,,,,,,0,0,0,0,0,0,0,1,2,3,6,0,12
,,,,,,,0,0,0,0,0,4,0,0,0,1,5,4,6
,,,,,,,0,0,0,1,0,1,0,1,1,0,6,2,8
,,,,,,,0,1,0,0,3,2,2,0,1,3,4,6,10
,,,,,,,0,1,0,1,1,0,1,0,3,5,2,3,11
,,,,,,,0,0,0,1,2,2,0,0,2,3,3,5,8
,,,,,,,0,0,0,0,0,2,0,0,0,2,7,2,9
,,,,,,,0,0,0,0,0,3,0,0,0,0,6,3,6
,,,,,,,0,0,0,0,0,1,1,1,1,1,4,1,8
,,,,,,,0,2,0,1,1,2,2,0,2,3,7,6,14
,,,,,,,0,0,0,0,1,2,0,0,1,1,3,3,5
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,3
,,,,,,,0,0,0,0,0,1,0,0,0,2,3,1,5
,,,,,,,0,0,0,0,2,1,0,0,0,2,3,3,5
,,,,,,,0,0,0,1,1,1,0,0,2,3,5,3,10
,,,,,,,0,1,0,1,1,2,1,0,3,2,2,5,8
,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,2
,,,,,,,0,0,0,1,0,0,0,0,1,0,0,1,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,1,0,0,0,0,3,1,3
,,,,,,,0,0,0,0,0,1,0,0,0,0,3,1,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,1,0,0,0,0,1,1,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,1,1,2,0,0,1,1,3,4,5
,,,,,,,0,0,0,0,0,0,0,0,2,2,4,0,8
,,,,,,,0,0,0,2,1,1,0,0,2,1,2,4,5
,,,,,,,0,0,0,1,1,0,0,0,1,1,2,2,4
,,,,,,,0,0,0,1,1,3,1,0,5,5,5,5,16
,,,,,,,0,1,1,2,5,3,1,1,4,5,8,12,19
,,,,,,,0,0,0,0,1,2,1,1,0,3,6,3,11
,,,,,,,0,0,0,1,1,3,1,0,2,1,6,5,10
,,,,,,,0,0,0,0,0,1,0,1,2,4,7,1,14
,,,,,,,0,0,0,0,3,1,0,0,1,4,4,4,9
,,,,,,,0,0,0,0,1,1,0,0,1,3,3,2,7
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1
,,,,,,,0,0,1,0,0,0,0,1,0,0,2,1,3
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,2,0,0,0,0,3,2,3
,,,,,,,0,0,0,0,1,5,1,0,2,3,6,6,12
,,,,,,,0,0,0,0,2,0,1,0,2,7,2,2,12
,,,,,,,0,0,0,0,0,0,1,0,1,2,1,0,5
,,,,,,,0,0,0,1,1,0,0,1,3,3,5,2,12
,,,,,,,0,0,1,1,2,3,0,1,1,3,7,7,12
,,,,,,,0,0,0,2,3,2,0,0,3,3,6,7,12
,,,,,,,0,0,0,4,3,2,0,0,6,6,3,9,15
,,,,,,,0,1,0,3,1,4,2,0,5,5,8,9,20
,,,,,,,0,0,0,1,0,2,0,0,2,2,6,3,10
,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,1,0,0,0,1,5,1,6
,,,,,,,0,0,0,0,1,1,0,0,0,1,2,2,3
,,,,,,,0,0,0,0,0,1,0,0,0,1,4,1,5
,,,,,,,0,0,0,0,0,4,0,0,1,1,4,4,6
,,,,,,,0,0,0,0,0,0,2,0,0,0,1,0,3
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,1,0,0,1,1,3,1,5
,,,,,,,0,0,0,0,0,0,0,1,0,1,1,0,3
,,,,,,,0,0,0,0,1,1,0,1,0,1,2,2,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,3
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,1,0,0,0,0,1,3,1,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,2,0,0,0,1,2,2,3
,,,,,,,0,0,0,0,0,0,0,0,0,1,2,0,3
,,,,,,,0,0,0,0,0,1,1,0,0,1,3,1,5
,,,,,,,0,0,0,0,1,0,0,0,0,1,2,1,3
,,,,,,,0,0,0,0,1,2,0,0,2,4,2,3,8
,,,,,,,0,0,0,1,0,0,1,0,3,3,2,1,9
,,,,,,,0,1,0,5,2,2,1,0,5,3,3,10,12
,,,,,,,0,0,0,1,0,0,1,0,4,2,2,1,9
,,,,,,,0,1,0,0,0,0,5,0,1,2,2,1,10
,,,,,,,0,0,0,0,0,2,3,0,2,4,3,2,12
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,1,1,0,0,0,2,2,4,2,8
,,,,,,,0,0,0,0,1,2,0,0,1,2,2,3,5
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,1,1,1,0,3
,,,,,,,0,0,0,0,1,1,0,0,1,1,4,2,6
,,,,,,,0,0,0,0,0,2,0,0,0,1,2,2,3
,,,,,,,0,0,0,0,0,1,0,0,1,2,2,1,5
,,,,,,,0,0,0,0,1,2,0,0,1,2,3,3,6
,,,,,,,0,0,0,0,0,1,0,0,1,2,1,1,4
,,,,,,,0,0,0,0,1,0,0,0,1,2,1,1,4
,,,,,,,0,0,0,0,0,0,1,1,0,0,1,0,3
,,,,,,,0,0,0,0,0,3,1,1,0,0,8,3,10
,,,,,,,0,0,0,0,0,2,0,0,0,0,6,2,6
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,2,1,0,2,2,4,2,9
,,,,,,,0,0,0,1,1,0,1,0,2,3,2,2,8
,,,,,,,0,1,0,0,0,1,1,0,0,0,2,2,3
,,,,,,,0,0,0,1,0,3,0,0,1,0,7,4,8
,,,,,,,0,2,0,1,1,1,2,1,4,5,9,5,21
,,,,,,,0,0,0,0,0,1,2,0,3,6,5,1,16
,,,,,,,0,0,0,0,0,1,2,0,3,3,6,1,14
,,,,,,,0,2,0,0,0,1,2,0,2,2,4,3,10
,,,,,,,0,0,0,0,1,3,0,0,1,2,4,4,7
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,2,0,0,0,1,2,2,3
,,,,,,,0,0,0,0,0,4,0,0,0,0,10,4,10
,,,,,,,0,0,0,0,0,3,0,0,2,1,6,3,9
,,,,,,,0,0,0,0,0,0,1,0,0,0,4,0,5
,,,,,,,0,0,0,0,0,3,0,0,0,0,4,3,4
,,,,,,,0,1,0,0,0,2,2,0,1,0,2,3,5
,,,,,,,0,1,0,0,0,1,2,0,2,1,2,2,7
